20190601|011 |0|1|00|1|12434|285|328|268|328|1469|15112|
20190601|011 |0|2|00|1|50884|998|595|359|1539|3165|57540|
20190601|011 |1|1|00|1|13057|206|432|329|300|1576|15900|
20190601|011 |1|2|00|1|52966|1077|631|422|1570|3239|59905|
20190601|012 |0|1|00|1|269|0|12|6|4|32|323|
20190601|012 |0|2|00|1|837|9|22|12|31|28|939|
20190601|012 |1|1|00|1|206|4|4|4|0|24|242|
20190601|012 |1|2|00|1|654|4|13|5|10|18|704|
20190601|013 |0|1|00|1|673|34|15|14|7|64|807|
20190601|013 |0|2|00|1|2177|23|51|15|117|62|2445|
20190601|013 |1|1|00|1|873|36|19|27|15|72|1042|
20190601|013 |1|2|00|1|2558|31|68|17|139|75|2888|
20190601|025 |0|1|08|1|741|3|13|1|1|78|837|
20190601|025 |0|2|08|1|3700|13|25|4|13|171|3926|
20190601|025 |1|1|08|1|817|6|10|5|0|84|922|
20190601|025 |1|2|08|1|4296|26|27|2|11|194|4556|
20190601|029 |0|1|00|1|2734|68|112|101|183|363|3561|
20190601|029 |0|2|00|1|10222|129|142|105|964|580|12142|
20190601|029 |1|1|00|1|3363|78|126|120|216|407|4310|
20190601|029 |1|2|00|1|11838|127|150|112|977|643|13847|
20190601|053 |0|1|00|1|6822|89|116|134|86|851|8098|
20190601|053 |0|2|00|1|30675|372|684|187|755|1759|34432|
20190601|053 |1|1|00|1|6651|95|144|109|82|784|7865|
20190601|053 |1|2|00|1|31460|413|756|166|747|1735|35277|
20190601|056 |0|1|00|1|313|0|21|12|0|25|371|
20190601|056 |0|2|00|1|696|13|4|3|55|34|805|
20190601|056 |1|1|00|1|258|13|13|7|6|17|314|
20190601|056 |1|2|00|1|575|9|6|4|98|31|723|
20190601|061 |0|1|00|1|12001|239|522|244|113|1379|14498|
20190601|061 |0|2|00|1|74020|1412|1669|738|1056|3632|82527|
20190601|061 |1|1|00|1|11478|225|356|311|146|1310|13826|
20190601|061 |1|2|00|1|72723|1312|1534|754|1298|3518|81139|
20190601|062 |0|1|00|1|15323|326|619|334|186|1688|18476|
20190601|062 |0|2|00|1|75360|1478|1623|768|1168|3823|84220|
20190601|062 |1|1|00|1|14290|301|509|434|150|1514|17198|
20190601|062 |1|2|00|1|75819|1602|1715|1146|1336|3978|85596|
20190601|063 |0|1|00|1|1470|34|61|23|22|193|1803|
20190601|063 |0|2|00|1|9422|173|90|83|213|520|10501|
20190601|063 |1|1|00|1|1225|35|38|40|22|153|1513|
20190601|063 |1|2|00|1|7213|145|97|98|218|384|8155|
20190601|064 |0|1|00|1|10987|166|228|170|81|1231|12863|
20190601|064 |0|2|00|1|65011|922|1294|381|805|3186|71599|
20190601|064 |1|1|00|1|11714|202|313|177|82|1340|13828|
20190601|064 |1|2|00|1|67695|1039|1469|438|784|3392|74817|
20190601|065 |0|1|00|1|5653|55|47|24|16|463|6258|
20190601|065 |0|2|00|1|32829|301|1785|81|104|1275|36375|
20190601|065 |1|1|00|1|7006|66|36|25|9|529|7671|
20190601|065 |1|2|00|1|34631|339|1716|63|103|1348|38200|
20190601|066 |0|1|00|1|2364|51|57|23|13|279|2787|
20190601|066 |0|2|00|1|14159|191|150|82|206|710|15498|
20190601|066 |1|1|00|1|2636|45|54|30|26|280|3071|
20190601|066 |1|2|00|1|15290|199|138|61|180|720|16588|
20190601|067 |0|1|00|1|11401|161|336|254|107|1276|13535|
20190601|067 |0|2|00|1|62296|959|1206|515|983|3114|69073|
20190601|067 |1|1|00|1|11432|205|388|367|213|1338|13943|
20190601|067 |1|2|00|1|61786|1078|1221|720|1150|3139|69094|
20190601|068 |0|1|00|1|14221|264|640|384|318|1809|17636|
20190601|068 |0|2|00|1|70568|1221|1069|464|1103|4055|78480|
20190601|068 |1|1|00|1|15672|345|552|401|293|1878|19141|
20190601|068 |1|2|00|1|74126|1303|1220|553|1148|4105|82455|
20190601|069 |0|1|00|1|301|3|1|1|0|31|337|
20190601|069 |0|2|00|1|1565|15|1|0|0|47|1628|
20190601|069 |1|1|00|1|460|6|1|0|0|44|511|
20190601|069 |1|2|00|1|2639|13|0|0|0|83|2735|
20190601|074 |0|1|10|1|798|20|16|13|17|103|967|
20190601|074 |0|2|10|1|5201|48|41|30|308|308|5936|
20190601|074 |1|1|10|1|1077|19|13|14|17|150|1290|
20190601|074 |1|2|10|1|6033|66|41|42|274|357|6813|
20190601|091 |0|1|00|1|396|21|21|166|15|53|672|
20190601|091 |0|2|00|1|1332|49|25|422|144|62|2034|
20190601|091 |1|1|00|1|331|19|23|169|11|43|596|
20190601|091 |1|2|00|1|1245|49|29|427|144|66|1960|
20190601|092 |0|1|00|1|828|20|32|16|9|104|1009|
20190601|092 |0|2|00|1|3148|62|127|28|109|185|3659|
20190601|092 |1|1|00|1|607|19|27|9|9|86|757|
20190601|092 |1|2|00|1|2534|41|117|25|98|136|2951|
20190601|101 |0|1|00|0|17392|212|533|252|82|180|18651|
20190601|101 |0|2|00|0|80163|1556|9150|840|587|3077|95373|
20190601|101 |1|1|00|0|15878|313|675|455|133|1384|18838|
20190601|101 |1|2|00|0|75348|1919|8942|1220|796|3019|91244|
20190601|102 |0|1|00|0|6372|77|128|50|15|70|6712|
20190601|102 |0|2|00|0|38202|429|1080|76|180|1825|41792|
20190601|102 |1|1|00|0|5409|67|131|53|16|644|6320|
20190601|102 |1|2|00|0|32374|429|942|90|182|1607|35624|
20190601|103 |0|1|00|0|6054|130|229|128|28|84|6653|
20190601|103 |0|2|00|0|37837|1055|1755|465|278|1667|43057|
20190601|103 |1|1|00|0|6293|130|226|177|32|646|7504|
20190601|103 |1|2|00|0|36702|978|1738|550|304|1639|41911|
20190601|104 |0|1|00|0|124|6|17|4|4|3|158|
20190601|104 |0|2|00|0|616|7|15|14|70|25|747|
20190601|104 |1|1|00|0|164|5|5|5|1|18|198|
20190601|104 |1|2|00|0|700|6|16|17|60|25|824|
20190601|105 |0|1|00|0|1693|37|60|36|16|23|1865|
20190601|105 |0|2|00|0|11210|209|261|52|78|464|12274|
20190601|105 |1|1|00|0|3095|49|113|58|17|290|3622|
20190601|105 |1|2|00|0|11662|201|198|44|76|551|12732|
20190601|106 |0|1|00|0|3407|74|296|201|41|56|4075|
20190601|106 |0|2|00|0|17664|883|1065|590|317|880|21399|
20190601|106 |1|1|00|0|3678|104|261|249|59|429|4780|
20190601|106 |1|2|00|0|17213|813|1147|699|397|884|21153|
20190601|107 |0|1|00|0|3251|42|91|62|16|42|3504|
20190601|107 |0|2|00|0|13397|225|633|94|100|711|15160|
20190601|107 |1|1|00|0|3247|62|92|62|18|413|3894|
20190601|107 |1|2|00|0|14166|279|702|128|130|732|16137|
20190601|108 |0|1|00|0|4909|68|100|110|49|42|5278|
20190601|108 |0|2|00|0|21844|334|1341|213|340|881|24953|
20190601|108 |1|1|00|0|5033|63|124|142|37|551|5950|
20190601|108 |1|2|00|0|20694|381|1348|234|346|864|23867|
20190601|109 |0|1|00|0|447|36|47|45|10|5|590|
20190601|109 |0|2|00|0|1841|70|71|87|60|82|2211|
20190601|109 |1|1|00|0|492|28|51|37|13|49|670|
20190601|109 |1|2|00|0|1847|71|74|65|83|82|2222|
